image_id,absolute_path,relative_path,top_level_folder,file_name,extension,file_size_bytes,modified_time_ns,sha256,duplicate_group_id,duplicate_count,duplicate_role,canonical_relative_path,cohort_id,partner,location,experiment,sampling_date,timepoint,bbch,expected_cohort_images,label_status,label_sources,is_training_subset,width,height,image_mode,image_read_status,image_read_error,qr_payload,qr_status,plot_group_id,plot_group_size_all_dates,views_in_same_cohort_and_plot,view_index_within_cohort_and_plot
img_680da8821e141dcfde65,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4162.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4162.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4162.JPG,.jpg,8509011,1762935670000000000,680da8821e141dcfde651eb523fc4b564009d5dc62959330c35ba4401898e253,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4162.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,192_R4S_152_Missouri_4_12,decoded,plot_95ce501db538b87a9dd5,4,2,1
img_06286a8b4160f1f7966c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4163.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4163.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4163.JPG,.jpg,8327961,1762935670000000000,06286a8b4160f1f7966c15cd4c4b90b98a12fd3dd74f76bfafcc92af0d63a1eb,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4163.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,192_R4S_152_Missouri_4_12,decoded,plot_95ce501db538b87a9dd5,4,2,2
img_46f792350c753985f392,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4164.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4164.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4164.JPG,.jpg,8169514,1762935670000000000,46f792350c753985f3923040741969d76e364a6e2c41d4d002d5b73d99e95ab1,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4164.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_4d0888a90d7be4aaff73,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4165.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4165.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4165.JPG,.jpg,7988416,1762935656000000000,4d0888a90d7be4aaff73184fbb044855f69b005154600aef2edb1b9a7a21face,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4165.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,191_R4S_276_Jupiter_4_11,decoded,plot_ea2888597f57260bc633,8,2,1
img_180626014ae5396cca68,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4166.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4166.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4166.JPG,.jpg,7886388,1762935656000000000,180626014ae5396cca6887205401d0eebe8df67f1ee67c48505d5588e11657f6,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4166.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,191_R4S_276_Jupiter_4_11,decoded,plot_ea2888597f57260bc633,8,2,2
img_e72a6c81c2519d527e03,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4167.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4167.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4167.JPG,.jpg,8748731,1762935670000000000,e72a6c81c2519d527e03880ef82dec06ce65255530d7f29d622e86f14e881a6d,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4167.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,190_R4S_323_Parkside_4_10,decoded,plot_8de1ed81c3a5e78bbc11,7,3,1
img_dca2e1897acfef802916,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4168.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4168.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4168.JPG,.jpg,8435209,1762935670000000000,dca2e1897acfef802916a110c2f9774fa6376dde3067c5ea09d764870d354198,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4168.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,190_R4S_323_Parkside_4_10,decoded,plot_8de1ed81c3a5e78bbc11,7,3,2
img_975ba5e6dcc6f7e5015f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4169.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4169.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4169.JPG,.jpg,8507913,1762935670000000000,975ba5e6dcc6f7e5015f421abfacafcd5e5f7f89bb6b14a5101d54b3040b79f4,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4169.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,190_R4S_323_Parkside_4_10,decoded,plot_8de1ed81c3a5e78bbc11,7,3,3
img_e849c12a3cb86d00ca98,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4170.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4170.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4170.JPG,.jpg,8073962,1762935670000000000,e849c12a3cb86d00ca985af5e45048bad270a9f19835953049f474d89283074f,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4170.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_b92de604d0b0aa316142,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4171.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4171.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4171.JPG,.jpg,8134819,1762935670000000000,b92de604d0b0aa31614265e1aa4920e8e8c1e37addeb6c6f147c3298b377e27e,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4171.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_fd442b73b65614ec61b6,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4172.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4172.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4172.JPG,.jpg,8532877,1762935670000000000,fd442b73b65614ec61b621b984c47d196aaba45643455f2648d3710b8e6583c8,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4172.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_a8ab45754939c988a71c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4173.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4173.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4173.JPG,.jpg,7984045,1762935656000000000,a8ab45754939c988a71c6bbd242986a0d3b1ce43f2a1a0c901deaca2cec32c9e,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4173.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_b6f1303f68ed0b8a4ffd,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4174.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4174.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4174.JPG,.jpg,8210002,1762935670000000000,b6f1303f68ed0b8a4ffda2ee392eb843490812b9f20c71759345596a00a0fa6b,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4174.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_695cb5e39518a774707e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4175.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4175.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4175.JPG,.jpg,8162296,1762935670000000000,695cb5e39518a774707e35c1b04a05da2ae0b5675689ed7709907297ddfbbbfa,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4175.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_3a4bdbbd972c32ad8ff0,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4176.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4176.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4176.JPG,.jpg,8199204,1762935670000000000,3a4bdbbd972c32ad8ff0ad1ec9a735a2f7b1c605b49a1e8219aa085e23c8f6c0,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4176.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_43925a92466a9f72fc6f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4177.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4177.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4177.JPG,.jpg,7974210,1762935656000000000,43925a92466a9f72fc6f8326bceec865e921829afedca11c69b83a579dbfde03,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4177.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_a9544aada5757589ca69,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4178.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4178.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4178.JPG,.jpg,8534107,1762935670000000000,a9544aada5757589ca69478c047e0810af8d228a7ab405486863c7f8d66459c9,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4178.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_2fe2219331260b240ae6,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4179.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4179.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4179.JPG,.jpg,8188249,1762935670000000000,2fe2219331260b240ae68cc5f8cd60671c402f60a399bd22a8f786dffdd4865e,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4179.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_4e94e51999393d2377d5,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4180.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4180.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4180.JPG,.jpg,8013163,1762935670000000000,4e94e51999393d2377d5c76e292d02782062abe60e876a08ff04c859a9246f44,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4180.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,186_R4S_381_Panter_4_6,decoded,plot_57b1d335807827d1fe9d,6,2,1
img_3619e05d8879e3de1469,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4181.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4181.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4181.JPG,.jpg,8188141,1762935670000000000,3619e05d8879e3de146962d8420d3f0157c3fbf683cee7f08178dce240f5ee88,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4181.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,186_R4S_381_Panter_4_6,decoded,plot_57b1d335807827d1fe9d,6,2,2
img_744c8aba85460e1ac686,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4183.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4183.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4183.JPG,.jpg,8066011,1762935670000000000,744c8aba85460e1ac686b8bcd3e4565991189dc1f0b632479db33dcbde1571ee,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4183.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_540195d5e54c48fa1e2b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4184.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4184.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4184.JPG,.jpg,7993933,1762935658000000000,540195d5e54c48fa1e2b678453ae1da5ccbbd81316f136afd53141632f58df81,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4184.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_56cca4b9f90cea89372f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4185.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4185.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4185.JPG,.jpg,8338834,1762935670000000000,56cca4b9f90cea89372f79ae6367fe1434a4726394ebed3bc4dfd802391c9648,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4185.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_297468e12f559c17ea08,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4186.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4186.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4186.JPG,.jpg,8666995,1762935670000000000,297468e12f559c17ea08774d4e299c35b65e823312104f092220e10efc3b604c,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4186.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_54bb8505be327a50856e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4187.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4187.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4187.JPG,.jpg,8463156,1762935670000000000,54bb8505be327a50856e824a80b88c2527fb4a6bdab25deef960eb59f2325fde,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4187.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_03f40d2c656b2ea6a004,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4188.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4188.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4188.JPG,.jpg,8424670,1762935670000000000,03f40d2c656b2ea6a004b7d1cf656bae82ef940fb0009b5b1f21d26c57018fc3,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4188.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_753617688210f51686b0,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4189.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4189.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4189.JPG,.jpg,8644042,1762935670000000000,753617688210f51686b02fe8cfcba1dded4a41d8874cac2d361f2ad66e6e5677,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4189.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_557d06e3cc4c67139939,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4190.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4190.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4190.JPG,.jpg,8273734,1762935670000000000,557d06e3cc4c671399391e0c9af8f075f2802286dbc704f38fb174a30631c478,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4190.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_675c4a6b2e0ebbe8b90d,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4191.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4191.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4191.JPG,.jpg,8454232,1762935670000000000,675c4a6b2e0ebbe8b90d6939a72dc49d844cca4ed4e085bf52fedf50b13f2234,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4191.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_981d38e12f150610eb94,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4192.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4192.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4192.JPG,.jpg,8149433,1762935670000000000,981d38e12f150610eb94decbda7769d59e5f0d9cd03270a47f8bfc39a04d768c,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4192.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,182_R4S_459_S14_4_2,decoded,plot_19599071328e851d2300,7,3,1
img_fd138d776eb577bbdc49,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4193.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4193.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4193.JPG,.jpg,8338022,1762935670000000000,fd138d776eb577bbdc490c1ca35e9066818b4a640a5080a8084d49f30a4ac023,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4193.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,182_R4S_459_S14_4_2,decoded,plot_19599071328e851d2300,7,3,2
img_31e77bab4642a757b7de,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4194.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4194.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4194.JPG,.jpg,8201819,1762935670000000000,31e77bab4642a757b7deee167e6162c36b9d5694202224695ce04117238fb981,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4194.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,182_R4S_459_S14_4_2,decoded,plot_19599071328e851d2300,7,3,3
img_80de0e285e4f4e61ba9e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4195.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4195.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4195.JPG,.jpg,8418170,1762935670000000000,80de0e285e4f4e61ba9eea049122e17b2e2c55cffcd9f300784f41e245d344ba,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4195.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_40ab9013f43f78eb0e90,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4196.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4196.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4196.JPG,.jpg,8264857,1762935670000000000,40ab9013f43f78eb0e90d3c43e2eebf4a89d525da176b46e7e43b8fc507de6d6,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4196.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_49350722fbd71aaa65f6,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4197.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4197.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4197.JPG,.jpg,8124426,1762935670000000000,49350722fbd71aaa65f6fa2ba3a1ecf6aa1cd7a8207424f6cc8923db40bdf664,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4197.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,181_R4S_503_Express 617_4_1,decoded,plot_a9cdbf86311c6495f32b,5,1,1
img_8a88c48565ddb89e3c4c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4198.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4198.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4198.JPG,.jpg,7896297,1762935658000000000,8a88c48565ddb89e3c4c9e60bf2103ab90ca094ab4fa333e94ea555ce4733ac5,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4198.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_3a60ed8eaf85b7239bb9,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4199.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4199.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4199.JPG,.jpg,8103218,1762935670000000000,3a60ed8eaf85b7239bb98e269bfbc520c8b132d1338ff4e3ac5137cc935a908c,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4199.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_a2d63ae5815f6ddfb9d5,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4200.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4200.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4200.JPG,.jpg,8008155,1762935670000000000,a2d63ae5815f6ddfb9d5afa718a2dd6d8ce252a0ea0fa7073debdedfc90bd7c9,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4200.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_cecb00e783a70bbc2ad9,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_30_Res4StRes_T2_DSV/IMG_4201.JPG,2025_09_30_Res4StRes_T2_DSV/IMG_4201.JPG,2025_09_30_Res4StRes_T2_DSV,IMG_4201.JPG,.jpg,8070208,1762935670000000000,cecb00e783a70bbc2ad96f1709b1bcff51c7c04300064aca5055b65bfb3efe46,,1,unique,2025_09_30_Res4StRes_T2_DSV/IMG_4201.JPG,dsv_asendorf_t2_bbch15,DSV,Asendorf,Insects,2025-09-30_to_2025-10-01,T2,BBCH15,900,unlabeled,,False,4000,3000,RGB,ok,,242_R4S_376_Victor_5_2,decoded,plot_7859958ec7dc309e716c,5,3,1
