image_id,absolute_path,relative_path,file_name,sha256,cohort_id,partner,location,experiment,sampling_date,timepoint,bbch,plot_group_id
img_dbefddba5912e70c7ff2,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131452.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131452.jpg,20251007_131452.jpg,dbefddba5912e70c7ff25e4fb951ba4a7d1710557907d3f5ca4ead5eb2b6d1e1,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_95a120ddcb4142f71cc8
img_ed70f7f3221ebe13f0cb,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131511.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131511.jpg,20251007_131511.jpg,ed70f7f3221ebe13f0cbb1259fc10c1fab7c3a14a3fbc3ee988641d1cc0a2605,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_070393c4afb318f09bba
img_3315410d30fef6552145,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131518.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131518.jpg,20251007_131518.jpg,3315410d30fef6552145193ffd1ccb07b01b22e274c6514512f8ecdf6779e604,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_070393c4afb318f09bba
img_a96544d5efc7fdff13ac,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131525.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131525.jpg,20251007_131525.jpg,a96544d5efc7fdff13ac426fd468ad5bbdebd7ccc6460033c35e7263e2a57245,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_070393c4afb318f09bba
img_53a339a8b8e68656935c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131545.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131545.jpg,20251007_131545.jpg,53a339a8b8e68656935c2beab2f8d5f5160cedd35803954c70b7a37539b72506,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_e9e70368065f615a5caf
img_1f41eeedeebb053ff0f8,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131553.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131553.jpg,20251007_131553.jpg,1f41eeedeebb053ff0f80f1c96ef6d8ef549ef53f9307ee5e02ce514d4dfaed7,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_e9e70368065f615a5caf
img_2a6d17c1c4883a6cc83a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131559.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131559.jpg,20251007_131559.jpg,2a6d17c1c4883a6cc83aac307086687cc492cb107addecc5ff11a25487dea8a1,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_e9e70368065f615a5caf
img_b6c06725f2a319b5a2d1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131619.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131619.jpg,20251007_131619.jpg,b6c06725f2a319b5a2d18211225f88f0d039518827dfbc1f00859a8754291cbb,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_61e03f3c2084a75c02a0
img_8f10a8b4947c7daee0a4,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131626.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131626.jpg,20251007_131626.jpg,8f10a8b4947c7daee0a43b700ea23c6f4a355161b61c1c04b281bbd530cda83e,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_61e03f3c2084a75c02a0
img_0d3455469c8934ad8342,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131632.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131632.jpg,20251007_131632.jpg,0d3455469c8934ad8342c1f993f9fbd4e6564f9f270a4d57c46f50e0c907f07e,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_61e03f3c2084a75c02a0
img_924d4eec484f211be7ab,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131654.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131654.jpg,20251007_131654.jpg,924d4eec484f211be7abf22de9b95feca3391226e09570162aaea259eedfb09d,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_be5b81b9bfb5153b2e4f
img_07cb4145825f92bb4520,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131702.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131702.jpg,20251007_131702.jpg,07cb4145825f92bb45209582352ef6b0691ced631e5e9cdebb7bfe61d2966988,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_be5b81b9bfb5153b2e4f
img_ef1e2c64b4d61828a003,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131709.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131709.jpg,20251007_131709.jpg,ef1e2c64b4d61828a0030025489c80f7a10ed87c9a36665e18c145506523db9d,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_be5b81b9bfb5153b2e4f
img_e71c2dc221bb40e3c03b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131724.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131724.jpg,20251007_131724.jpg,e71c2dc221bb40e3c03bdc58d0e5fcdc07fe55af384f449fa4d55e18684615f7,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_b7d7b9c1783bb935aca4
img_e679942232cb36a5804f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131732.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131732.jpg,20251007_131732.jpg,e679942232cb36a5804ffbf8b6045b57fbd6d9dddbb1a826c59a97a5e4c948a6,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_b7d7b9c1783bb935aca4
img_16e1c7698a3133f90c74,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131738.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131738.jpg,20251007_131738.jpg,16e1c7698a3133f90c74c2c228bdcd4d576d2ebb4725be20f7de2f99c9a991b4,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_b7d7b9c1783bb935aca4
img_5118b174732222ef80f8,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131800.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131800.jpg,20251007_131800.jpg,5118b174732222ef80f801979694ed09fb421ea006685a670b783ab9f9941442,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_3d3a3d2699c09c09f151
img_8f853475d1d80c86aa5a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131807.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131807.jpg,20251007_131807.jpg,8f853475d1d80c86aa5a2dc23a43892f94d35a1ad7369cdec8d54e978d33a8fc,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_3d3a3d2699c09c09f151
img_d8eed2f8d002a089a1e2,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131814.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131814.jpg,20251007_131814.jpg,d8eed2f8d002a089a1e299b13d798d4d81e800a5552595b3615a3f66b4bb4877,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_3d3a3d2699c09c09f151
img_912075370aef016eb1b1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131834.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131834.jpg,20251007_131834.jpg,912075370aef016eb1b16fedcaa7c578b85a761b05a474ab4c746ba2c9474a60,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_56909c56fd28cbe7199d
img_57258f99991686780dea,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131841.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131841.jpg,20251007_131841.jpg,57258f99991686780dea8f72bd6edd1be0576455cab9091811831bc9c41d3148,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_56909c56fd28cbe7199d
img_ef2c2c95cc8a7f374401,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131849.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131849.jpg,20251007_131849.jpg,ef2c2c95cc8a7f374401abb1f18c1ad882eb63c9efd3178988db43bb9ac70251,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_56909c56fd28cbe7199d
img_0ab624c014408d64bad1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131911.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131911.jpg,20251007_131911.jpg,0ab624c014408d64bad1034f267a63e3999cde00b90cc93cf0714b35f1a84ffc,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_e5f6779bfab99ed66eaf
img_14e1dd5d1d7840697d45,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131918.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131918.jpg,20251007_131918.jpg,14e1dd5d1d7840697d457e0549d3871e7e3c78b7b13dcb998801cdabd3976dbb,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_e5f6779bfab99ed66eaf
img_af59ebb50533f5063199,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131928.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131928.jpg,20251007_131928.jpg,af59ebb50533f50631992a606a80cc8b0c8dda74b88bbdd064e3c3e22722d66b,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_e5f6779bfab99ed66eaf
img_eb0914884ed69438885d,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131945.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131945.jpg,20251007_131945.jpg,eb0914884ed69438885dc299f06f39566d2ccbf4b50b291a72c13225ff580edf,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_3684ad79a5010f97ee8a
img_5ea8950d5cf02304f22d,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131953.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131953.jpg,20251007_131953.jpg,5ea8950d5cf02304f22d48ad0f84339802f92884b46dd275733f818c71fb7f02,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_3684ad79a5010f97ee8a
img_ef2ee2683d005933047d,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131959.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_131959.jpg,20251007_131959.jpg,ef2ee2683d005933047d6f336dfa5782cd2e17e081f6d6485820b45126f10f7c,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_3684ad79a5010f97ee8a
img_70684f70a8d262389147,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132016.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132016.jpg,20251007_132016.jpg,70684f70a8d26238914728534089934b57bbed7dd78ad3871e4e8dfa4cfa3932,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_e48ed30deb5a919fda2e
img_bfaa0bdd246a35f33e79,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132023.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132023.jpg,20251007_132023.jpg,bfaa0bdd246a35f33e79641ec2f2687c253d2243237fd5a4325a529573458cf7,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_e48ed30deb5a919fda2e
img_4319aa38fae8fabf161e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132031.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132031.jpg,20251007_132031.jpg,4319aa38fae8fabf161ec2426c87d3da525b4fa60832c411a6834260096453af,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_e48ed30deb5a919fda2e
img_0bb7fcd3f405006346a6,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132051.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132051.jpg,20251007_132051.jpg,0bb7fcd3f405006346a63af3113d3593b8d9254cee47572f7175b315dec08f06,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_c45d55c4f3fced2170e8
img_6df8da0719716336c6bb,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132058.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132058.jpg,20251007_132058.jpg,6df8da0719716336c6bb2568fa9207fe1183c0741779da742e10e520b4de0483,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_c45d55c4f3fced2170e8
img_4ad9015dbd87853a08f5,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132107.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132107.jpg,20251007_132107.jpg,4ad9015dbd87853a08f5df085da7f4b3d3405656b8f336a31c02ce6a9ad1480a,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_c45d55c4f3fced2170e8
img_23fcf89b6e2a6d13b8bd,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132124.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132124.jpg,20251007_132124.jpg,23fcf89b6e2a6d13b8bdbd29fc130cc70715d091f183b55211d9b1b695504f01,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_9d9054fb92bbdfc2048b
img_0eef660baffba0cb6e88,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132132.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132132.jpg,20251007_132132.jpg,0eef660baffba0cb6e88f3bc29a04600926dd45062feab7a4f542a6d9509289d,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_9d9054fb92bbdfc2048b
img_027654c73eb7ca4e9a02,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132138.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132138.jpg,20251007_132138.jpg,027654c73eb7ca4e9a02c0d243e76e20b86ffd2cb7b8c872b9d5cfc8965b2eb3,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_9d9054fb92bbdfc2048b
img_444d810027c670aa6720,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132205.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132205.jpg,20251007_132205.jpg,444d810027c670aa67204b5145f614ac928f36ccc392e37718538c46c562a87a,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_16f14a3716d6da06ca53
img_03245855f3ed5f49d01b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132215.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132215.jpg,20251007_132215.jpg,03245855f3ed5f49d01bce248d27796dc9cb88f20e0a689f9c97d0b5637793ec,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_16f14a3716d6da06ca53
img_0dd546af1cc10ec070cb,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132222.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132222.jpg,20251007_132222.jpg,0dd546af1cc10ec070cb8892b647ffc2086fac1e955473ad636eb2f8234c5052,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_16f14a3716d6da06ca53
img_30f0129beb863e03b409,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132241.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132241.jpg,20251007_132241.jpg,30f0129beb863e03b4092b247f06bfd3fc000e27a7db20626e4d64428fe74b30,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_4c1357bb43c9d844f034
img_be3c156d6e4ddf79298a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132249.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132249.jpg,20251007_132249.jpg,be3c156d6e4ddf79298a85b21abdfb5e2be1246149462e2a02e7e318b0b931fc,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_4c1357bb43c9d844f034
img_fecb61ad74a883268ab9,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132255.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132255.jpg,20251007_132255.jpg,fecb61ad74a883268ab932917d8a8893261bcf1dbcad8ed9571f02317f58ae83,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_4c1357bb43c9d844f034
img_983bffce4127cf43728c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132326.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132326.jpg,20251007_132326.jpg,983bffce4127cf43728c7032ff81f20dcbb697450ca254b4a2074ee589818add,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_0a9a0de80bc9bfd2642a
img_0f422350214dddd971e8,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132334.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132334.jpg,20251007_132334.jpg,0f422350214dddd971e8a7e14389345a585758a78b6e31b1bd78e0bae0ae7738,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_0a9a0de80bc9bfd2642a
img_33d4120c2dc2800abb00,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132341.jpg,2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_132341.jpg,20251007_132341.jpg,33d4120c2dc2800abb00baf78dc0b27ed27440490cabb9ac185bad413a4b2baa,wg_insects_t1_bbch10,JLU,Weilburger Grenze,Insects,2025-10-07,T1,BBCH10,plot_0a9a0de80bc9bfd2642a
