image_id,absolute_path,relative_path,file_name,sha256,cohort_id,partner,location,experiment,sampling_date,timepoint,bbch,target,score_single,score_jlu,score_gau,annotator_difference,is_gold_standard,gold_threshold_points,supervision_tier,sample_weight,score_sources,score_qr_code,plot_number,genotype,plot_group_id,plot_group_source,split
img_f69a570e6e4dae09361f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151540.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151540.jpg,20251021_151540.jpg,f69a570e6e4dae09361f707c372de8a19d5faea72259c3ffec2ad6e4620cca87,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,3.75,,3.0,4.5,1.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,21_R4S_278_Libritta_4_4,21,Libritta,plot_41dca31d0d1758a4059f,score_qr,gold_train
img_ce3346163494f2daff2f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151548.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151548.jpg,20251021_151548.jpg,ce3346163494f2daff2f2e3efb4e7ce194b035018fe4bbed0636aa3e44008e92,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,2.25,,2.0,2.5,0.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,21_R4S_278_Libritta_4_4,21,Libritta,plot_41dca31d0d1758a4059f,score_qr,gold_train
img_3cc093000c9c00c842d4,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151602.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151602.jpg,20251021_151602.jpg,3cc093000c9c00c842d4fa3dc190e11f03736dc368b0b06c35a14a8923c409f6,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,2.75,,2.0,3.5,1.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,28_R4S_348_Wilhelmsburger_5_4,28,Wilhelmsburger,plot_c28db58bb2d7bdc383a7,score_qr,gold_train
img_182e662fdf8f19dfe070,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151613.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151613.jpg,20251021_151613.jpg,182e662fdf8f19dfe070b42294f08d0f76dd3e9896242eb42dafa3375f24f31a,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,7.25,,7.0,7.5,0.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,28_R4S_348_Wilhelmsburger_5_4,28,Wilhelmsburger,plot_c28db58bb2d7bdc383a7,score_qr,gold_train
img_4fa84d717de163882f10,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151621.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151621.jpg,20251021_151621.jpg,4fa84d717de163882f10386eedcdf05af3bafbb05f37a06971c79cdf7e1d53cd,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,15.75,,18.0,13.5,4.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,28_R4S_348_Wilhelmsburger_5_4,28,Wilhelmsburger,plot_c28db58bb2d7bdc383a7,score_qr,gold_train
img_33ce5e641fb14afc4550,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151633.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151633.jpg,20251021_151633.jpg,33ce5e641fb14afc4550dc1ab8c6c0a9d5d1659300af4bc8523ff0c92c8416d0,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,8.0,,10.0,6.0,4.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,33_R4S_281_Madora_6_4,33,Madora,plot_f61b29267fecc01648f8,score_qr,gold_train
img_e291e1ca81d4508fd436,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151943.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151943.jpg,20251021_151943.jpg,e291e1ca81d4508fd436c2f132c1f1e3391570d189d56197cf6e988c6cec7220,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,2.25,,1.0,3.5,2.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,69_R4S_504_Express 617_12_4,69,Express 617,plot_9c888ffa4ec3720a79a7,score_qr,gold_train
img_49b368b445609ca1ceef,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151952.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151952.jpg,20251021_151952.jpg,49b368b445609ca1ceefce8ec68224743dcc09651029156c932506238ff8beea,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,4.25,,3.0,5.5,2.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,69_R4S_504_Express 617_12_4,69,Express 617,plot_9c888ffa4ec3720a79a7,score_qr,gold_train
img_3041e3443997578a51cb,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152015.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152015.jpg,20251021_152015.jpg,3041e3443997578a51cb22d198cdc07482930e44a104f075d77912e9e9164b78,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,7.0,,8.0,6.0,2.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,76_R4S_152_Missouri_13_4,76,Missouri,plot_598e7256ca5ddf647c0f,score_qr,gold_train
img_5af6130fb723c9bd823e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152119.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152119.jpg,20251021_152119.jpg,5af6130fb723c9bd823e373e5f6e6c5667011ae121f4b35ee8e508393dd0cd00,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,7.25,,8.0,6.5,1.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,88_R4S_172_Aragon_15_4,88,Aragon,plot_14f7a79a6e5aa3805212,score_qr,gold_train
img_aa50a234b9d674826c0f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152143.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152143.jpg,20251021_152143.jpg,aa50a234b9d674826c0ff9cf530c8cd81036191fa4dac871798a3b5da6be5008,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,1.75,,2.0,1.5,0.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,93_R4S_502_LG Aviron_16_4,93,LG Aviron,plot_63e13f3e35e25a2e6301,score_qr,gold_train
img_ead1209c480028c34574,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152150.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152150.jpg,20251021_152150.jpg,ead1209c480028c34574431322d10c21979e3278207f33a4a642b0b0be33287f,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,2.5,,2.0,3.0,1.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,93_R4S_502_LG Aviron_16_4,93,LG Aviron,plot_63e13f3e35e25a2e6301,score_qr,gold_train
img_dfc99ce3494be9942964,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152247.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152247.jpg,20251021_152247.jpg,dfc99ce3494be9942964b92c2f8cb08532715c81cfc1e115e63769279483b942,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,6.5,,8.0,5.0,3.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,105_R4S_183_Prince_18_4,105,Prince,plot_a79dbe334bd8778aaf85,score_qr,gold_train
img_a0ace05f60a689f3fa61,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152253.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152253.jpg,20251021_152253.jpg,a0ace05f60a689f3fa61cfbedfd090f6342793677d1868b619f722064bc63df2,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,8.0,,10.0,6.0,4.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,105_R4S_183_Prince_18_4,105,Prince,plot_a79dbe334bd8778aaf85,score_qr,gold_train
img_c93fa7675520c2f4904d,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152452.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152452.jpg,20251021_152452.jpg,c93fa7675520c2f4904de33ccbb7a1f33da375afecae3de60ef502e19c620203,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,4.25,,4.0,4.5,0.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,129_R4S_540_Smaragd_22_4,129,Smaragd,plot_cf8f8145824cff35d237,score_qr,gold_train
img_be0ce0267e80692ccc7c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152505.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152505.jpg,20251021_152505.jpg,be0ce0267e80692ccc7ce68b1a23f83145b59dbeda2831c291f9670a72babcab,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,3.4,,3.0,3.8,0.7999999999999998,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,129_R4S_540_Smaragd_22_4,129,Smaragd,plot_cf8f8145824cff35d237,score_qr,gold_train
img_fefdbe0f4125d1d869cd,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152521.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152521.jpg,20251021_152521.jpg,fefdbe0f4125d1d869cd70e5c73c21de0619a52c02b030631320ba3e504f69e1,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,1.6,,1.0,2.2,1.2000000000000002,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,136_R4S_500_LG Atlas_23_4,136,LG Atlas,plot_715454220933d763a450,score_qr,gold_train
img_2bda1345af14fb652718,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152528.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152528.jpg,20251021_152528.jpg,2bda1345af14fb6527188ffa43dc5c2534d02f49021b4fad41d7bd6c44d7a779,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,2.75,,2.0,3.5,1.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,136_R4S_500_LG Atlas_23_4,136,LG Atlas,plot_715454220933d763a450,score_qr,gold_train
img_0a69051d0fe2c1674340,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152708.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152708.jpg,20251021_152708.jpg,0a69051d0fe2c1674340f1519776ea0b56753ff82f0138e281c6c88269f2634a,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,3.75,,2.0,5.5,3.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,153_R4S_205_RESZN/H048_26_4,153,RESZN/H048,plot_de2f51ed98b70b393739,score_qr,gold_train
img_150bf9e25a66ae6cc00b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152715.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152715.jpg,20251021_152715.jpg,150bf9e25a66ae6cc00b7b126b5c1efb9ca6da245495370a23ddc03e36545004,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,5.0,,4.0,6.0,2.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,153_R4S_205_RESZN/H048_26_4,153,RESZN/H048,plot_de2f51ed98b70b393739,score_qr,gold_train
img_6609315c221976df5a86,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153001.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153001.jpg,20251021_153001.jpg,6609315c221976df5a8635b9f65a6f833f82c22dc53717e3089949bd1a37fb49,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,14.0,,15.0,13.0,2.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,189_R4S_239_SW Sinatra_32_4,189,SW Sinatra,plot_1ecec10b682823c540d2,score_qr,gold_train
img_8a41c535c7f7899beeb5,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153136.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153136.jpg,20251021_153136.jpg,8a41c535c7f7899beeb592b7116eb8e7ede16d17dad3efc33f3da5f86f448ddb,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,8.5,,10.0,7.0,3.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,208_R4S_418_R64_35_4,208,R64,plot_bd1848701f4e186534a1,score_qr,gold_train
img_28dc8d57cfe14091b75b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153336.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153336.jpg,20251021_153336.jpg,28dc8d57cfe14091b75bd1d91e207dc9a9d8c63ec659ac70df845fc417bf840c,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,18.5,,21.0,16.0,5.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,232_R4S_238_Viking_39_4,232,Viking,plot_c0301eb82c8e45924a3b,score_qr,gold_train
img_c0a07aeca833281f4c2e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153346.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153346.jpg,20251021_153346.jpg,c0a07aeca833281f4c2ed5dc69c50cf30360068c0426afc464c7c206d3451c00,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,3.5,,2.0,5.0,3.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,237_R4S_334_Sator Oetofte_40_4,237,Sator Oetofte,plot_bca8e584675b40d9db8c,score_qr,gold_train
img_6aea9fc8dc99d072d78f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153356.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153356.jpg,20251021_153356.jpg,6aea9fc8dc99d072d78f5f1fa2ab502cd40c9ac47196b1fc4861b9bc9ebdd734,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,7.75,,7.0,8.5,1.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,237_R4S_334_Sator Oetofte_40_4,237,Sator Oetofte,plot_bca8e584675b40d9db8c,score_qr,gold_train
img_f94803241f693d82fca5,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153622.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153622.jpg,20251021_153622.jpg,f94803241f693d82fca55327ff8fd5427020a89f7db42cd5e772ee79c62c07bb,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,17.5,,18.0,17.0,1.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,268_R4S_264_Allure_45_4,268,Allure,plot_c1ede42561281de22e6e,score_qr,gold_train
img_ddf607baa29635aa7676,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154000.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154000.jpg,20251021_154000.jpg,ddf607baa29635aa767682a89a7a112fd2008f54eb66b0cb8e6931e3715006a6,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,9.75,,8.0,11.5,3.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,309_Smaragd_52_4,309,Smaragd,plot_da9051249bba6148ba56,score_qr,gold_train
img_ba1d501e270d0d44fce0,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154141.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154141.jpg,20251021_154141.jpg,ba1d501e270d0d44fce0702278cce099b191686f86aa166810673f21c0d6f0e1,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,27.75,,30.0,25.5,4.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,296_R4S_393_Gross/Luesewityer_50_5,296,Gross/Luesewityer,plot_b6b1f26fe1e8b0178c4f,score_qr,gold_train
img_0ddba9a47557fe07f536,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154210.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154210.jpg,20251021_154210.jpg,0ddba9a47557fe07f536a2c8823f62a957eddc445bf573ba69e65cc927dd5d47,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,11.5,,12.0,11.0,1.0,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,293_R4S_222_HANSEN X GASPARD DH LINE_49_5,293,HANSEN X GASPARD DH LINE,plot_d824e02c88cf5f3584f7,score_qr,gold_train
img_d0fa4754fdcbb4641d84,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154223.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154223.jpg,20251021_154223.jpg,d0fa4754fdcbb4641d84e59fc9f6eb551744e56d8d485cb4d2051650f2c97708,gg_insects_t1_bbch10,JLU,Gross-Gerau,Insects,2025-10-21,T1,BBCH10,11.25,,10.0,12.5,2.5,True,5.0,gold,1.0,2025_10_21_RSFB-Phenotyping_GG1_scores.csv|RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set_scores.csv,293_R4S_222_HANSEN X GASPARD DH LINE_49_5,293,HANSEN X GASPARD DH LINE,plot_d824e02c88cf5f3584f7,score_qr,gold_train
